Resident_ID,USMLE_Step_1,USMLE_Step_2,USMLE_Step_3,Age,Gender,VSITE_Score_1,VSITE_Score_2,VSITE_Score_3,VSITE_Score_4,VSITE_Score_5,VQE_Pass
695,Pass,235,232,32,Male,524,531.0,546.0,529.0,,
1867,Pass,235,225,29,Male,546,558.0,568.0,577.0,588.0,1.0
1881,Pass,235,199,30,Male,524,534.0,536.0,539.0,552.0,1.0
1966,Pass,235,237,31,Female,516,528.0,538.0,557.0,,
1967,Pass,235,248,30,Male,546,566.0,572.0,578.0,594.0,1.0
1973,Pass,235,245,31,Male,534,543.0,556.0,564.0,572.0,1.0
1397,Fail,238,239,27,Male,530,532.0,537.0,541.0,,
2000,Fail,235,217,31,Male,523,530.0,546.0,561.0,574.0,1.0
37,Pass,236,243,27,Female,513,528.0,529.0,,,
63,Fail,236,221,30,Male,501,,,,,
101,Fail,236,212,33,Female,550,566.0,582.0,,,
1308,Pass,235,222,35,Male,516,529.0,546.0,552.0,,
1948,Pass,236,252,34,Male,536,516.0,528.0,,,
1463,Pass,232,251,27,Female,517,533.0,552.0,533.0,544.0,1.0
316,Pass,236,250,27,Female,541,556.0,562.0,570.0,585.0,1.0
1979,Fail,239,239,31,Female,529,534.0,536.0,553.0,,
360,Fail,236,245,26,Male,548,551.0,,,,
419,Pass,236,230,28,Female,516,535.0,537.0,546.0,549.0,1.0
523,Pass,236,242,35,Male,530,533.0,542.0,545.0,,
134,Pass,239,254,31,Female,516,530.0,546.0,552.0,539.0,1.0
1912,Pass,233,234,26,Female,548,543.0,,,,
554,Pass,236,221,30,Male,528,539.0,,,,
581,Pass,236,238,35,Female,528,535.0,548.0,553.0,569.0,1.0
582,Pass,236,220,27,Female,505,522.0,531.0,532.0,549.0,1.0
1752,Pass,235,217,31,Male,523,532.0,545.0,,,
640,Fail,236,193,30,Female,542,,,,,
701,Pass,236,220,35,Male,536,551.0,562.0,566.0,576.0,1.0
715,Pass,236,236,32,Female,547,561.0,578.0,,,
741,Fail,236,243,27,Female,538,539.0,558.0,568.0,588.0,1.0
1975,Pass,235,242,28,Female,541,542.0,530.0,,,
818,Pass,236,222,35,Male,545,546.0,563.0,575.0,583.0,1.0
34,Fail,238,192,28,Female,532,523.0,528.0,545.0,558.0,1.0
865,Pass,236,234,34,Female,523,534.0,546.0,557.0,569.0,1.0
890,Pass,236,245,34,Male,524,534.0,549.0,,,
1049,Pass,236,252,32,Male,530,,,,,
1094,Pass,236,261,26,Male,535,553.0,571.0,574.0,577.0,1.0
1115,Pass,236,233,34,Male,538,556.0,,,,
1145,Pass,236,249,30,Female,503,523.0,542.0,,,
1202,Pass,236,227,32,Male,501,505.0,511.0,527.0,547.0,1.0
1806,Fail,238,237,26,Female,542,553.0,530.0,536.0,525.0,1.0
979,Fail,238,241,29,Female,532,536.0,538.0,546.0,536.0,1.0
1036,Pass,237,271,33,Female,519,535.0,540.0,557.0,538.0,1.0
1369,Pass,236,228,30,Male,508,524.0,532.0,539.0,548.0,1.0
1521,Pass,238,224,29,Male,534,536.0,,,,
1424,Fail,236,234,31,Female,516,531.0,545.0,,,
1518,Pass,236,244,29,Male,511,520.0,538.0,557.0,560.0,1.0
1614,Pass,236,236,32,Female,519,521.0,538.0,556.0,,
1635,Pass,236,223,28,Female,508,509.0,516.0,524.0,538.0,1.0
1638,Pass,236,220,35,Female,540,542.0,555.0,571.0,,
1651,Pass,236,232,30,Male,530,547.0,562.0,575.0,579.0,1.0
915,Pass,240,216,35,Female,534,543.0,544.0,530.0,542.0,1.0
1553,Fail,235,232,27,Female,547,540.0,549.0,524.0,536.0,1.0
1812,Pass,236,257,28,Male,546,561.0,581.0,588.0,591.0,1.0
1838,Pass,236,257,26,Male,508,521.0,524.0,528.0,540.0,1.0
1899,Pass,236,236,30,Male,530,550.0,567.0,571.0,583.0,1.0
1900,Pass,236,251,34,Male,543,556.0,568.0,580.0,582.0,1.0
1936,Fail,236,242,27,Male,528,531.0,536.0,542.0,548.0,1.0
1941,Pass,236,215,34,Female,521,531.0,,,,
1789,Pass,233,209,31,Female,533,539.0,552.0,,,
309,Pass,238,232,32,Female,540,520.0,532.0,550.0,562.0,1.0
313,Pass,233,242,34,Male,532,542.0,543.0,534.0,554.0,1.0
163,Pass,237,231,33,Female,516,526.0,,,,
170,Fail,237,224,34,Female,511,513.0,533.0,541.0,,
192,Pass,237,239,32,Male,535,539.0,546.0,565.0,585.0,1.0
200,Fail,237,244,34,Female,550,563.0,571.0,579.0,584.0,1.0
1203,Pass,233,237,32,Male,537,540.0,551.0,531.0,,
261,Fail,237,250,32,Female,529,541.0,546.0,566.0,,
280,Pass,237,240,30,Male,512,518.0,,,,
1403,Pass,233,243,30,Female,532,527.0,534.0,548.0,565.0,1.0
314,Pass,237,241,31,Male,543,548.0,556.0,560.0,580.0,1.0
480,Pass,240,251,27,Female,531,,,,,
323,Fail,237,253,32,Female,510,512.0,532.0,542.0,561.0,1.0
343,Pass,237,264,28,Female,529,544.0,561.0,569.0,585.0,1.0
459,Pass,237,212,29,Female,503,504.0,513.0,518.0,529.0,1.0
1659,Fail,232,256,34,Female,547,559.0,538.0,531.0,534.0,1.0
463,Pass,237,248,33,Male,533,540.0,555.0,573.0,,
511,Pass,237,217,35,Male,514,515.0,,,,
526,Fail,237,252,30,Male,516,532.0,548.0,562.0,564.0,1.0
531,Pass,237,238,35,Female,538,552.0,566.0,,,
296,Pass,238,212,29,Female,533,534.0,547.0,541.0,554.0,1.0
632,Pass,237,227,27,Female,501,,,,,
665,Fail,237,246,28,Male,546,564.0,583.0,587.0,601.0,1.0
687,Pass,237,223,28,Female,511,528.0,540.0,,,
1359,Fail,237,208,27,Female,530,532.0,552.0,561.0,,
742,Fail,237,242,30,Male,533,552.0,570.0,571.0,573.0,1.0
619,Pass,237,235,35,Male,531,,,,,
780,Pass,237,187,30,Female,501,504.0,511.0,514.0,520.0,1.0
817,Pass,237,255,28,Female,546,559.0,575.0,586.0,596.0,1.0
862,Fail,237,223,34,Male,512,528.0,539.0,553.0,568.0,1.0
872,Fail,237,255,28,Male,540,560.0,566.0,569.0,572.0,1.0
521,Fail,233,228,27,Female,522,,,,,
953,Fail,237,247,27,Female,542,557.0,572.0,576.0,,
1007,Pass,237,251,28,Male,521,541.0,550.0,556.0,559.0,1.0
1028,Pass,237,228,34,Male,530,533.0,544.0,563.0,,
1033,Pass,237,246,26,Female,539,541.0,,,,
1303,Pass,233,248,32,Male,549,551.0,526.0,540.0,,
517,Pass,231,229,29,Female,522,,,,,
427,Fail,239,240,28,Male,533,539.0,554.0,544.0,551.0,1.0
1136,Pass,237,236,32,Female,511,520.0,522.0,536.0,,
1592,Fail,239,231,27,Female,544,527.0,533.0,552.0,565.0,1.0
1146,Pass,237,237,29,Male,542,556.0,574.0,580.0,,
206,Fail,237,226,35,Female,532,538.0,557.0,539.0,559.0,1.0
1200,Pass,237,249,26,Male,517,533.0,552.0,572.0,583.0,1.0
679,Pass,231,248,28,Female,537,528.0,546.0,557.0,,
1247,Pass,237,226,34,Male,530,549.0,559.0,567.0,583.0,1.0
1312,Pass,237,254,28,Female,508,516.0,528.0,545.0,553.0,1.0
1326,Fail,237,235,29,Male,533,537.0,548.0,562.0,580.0,1.0
1353,Pass,236,238,26,Female,519,539.0,555.0,570.0,546.0,1.0
1791,Fail,239,211,27,Female,538,556.0,538.0,546.0,552.0,1.0
1265,Pass,240,253,28,Male,534,,,,,
1429,Pass,237,223,34,Female,514,519.0,532.0,537.0,,
1431,Pass,237,225,30,Male,543,548.0,550.0,563.0,581.0,1.0
1493,Pass,237,229,31,Female,545,552.0,556.0,558.0,,
1515,Pass,237,253,34,Female,538,555.0,570.0,574.0,587.0,1.0
1516,Pass,237,212,29,Female,539,555.0,559.0,568.0,,
1640,Fail,237,238,26,Male,538,553.0,572.0,577.0,578.0,1.0
1653,Pass,237,233,35,Female,534,545.0,555.0,569.0,579.0,1.0
131,Fail,237,231,35,Male,524,544.0,548.0,564.0,551.0,1.0
1776,Fail,237,215,30,Male,546,558.0,570.0,588.0,,
1785,Pass,237,233,33,Male,517,524.0,,,,
1828,Pass,237,236,27,Female,545,553.0,565.0,579.0,,
947,Fail,231,224,32,Female,539,,,,,
1852,Pass,237,228,27,Female,529,531.0,550.0,558.0,570.0,1.0
1928,Pass,237,237,28,Male,522,536.0,,,,
571,Pass,231,226,35,Male,545,550.0,535.0,545.0,558.0,1.0
126,Pass,238,219,28,Female,526,543.0,547.0,564.0,583.0,1.0
160,Pass,238,236,35,Female,521,524.0,539.0,553.0,571.0,1.0
1423,Pass,236,249,35,Female,527,542.0,559.0,,,
274,Pass,231,219,34,Male,539,553.0,554.0,537.0,551.0,1.0
337,Fail,238,210,35,Male,546,559.0,572.0,588.0,590.0,1.0
374,Pass,238,237,26,Male,534,543.0,560.0,561.0,577.0,1.0
417,Pass,238,239,35,Male,526,528.0,539.0,553.0,,
426,Pass,238,218,31,Female,534,549.0,558.0,571.0,589.0,1.0
431,Fail,238,208,35,Female,537,553.0,565.0,584.0,,
747,Pass,234,237,26,Female,543,547.0,551.0,554.0,,
513,Pass,238,226,29,Male,534,545.0,557.0,568.0,580.0,1.0
533,Pass,238,243,26,Female,538,540.0,545.0,562.0,580.0,1.0
556,Pass,238,230,31,Male,514,517.0,,,,
653,Pass,238,236,31,Female,536,542.0,543.0,545.0,558.0,1.0
660,Pass,238,223,34,Male,509,526.0,545.0,561.0,570.0,1.0
1655,Pass,232,222,31,Male,530,548.0,563.0,541.0,554.0,1.0
418,Pass,235,206,32,Male,534,,,,,
744,Pass,238,241,30,Female,530,543.0,546.0,553.0,565.0,1.0
869,Pass,238,237,31,Female,505,524.0,537.0,543.0,,
895,Pass,238,219,30,Female,550,568.0,,,,
760,Pass,239,246,35,Female,543,544.0,552.0,,,
1005,Pass,238,246,33,Male,515,521.0,536.0,547.0,,
1020,Pass,238,241,33,Female,514,520.0,523.0,526.0,528.0,1.0
611,Pass,240,236,35,Male,541,526.0,544.0,,,
1180,Fail,238,235,34,Female,544,557.0,574.0,587.0,,
1182,Pass,238,228,31,Female,513,524.0,532.0,538.0,555.0,1.0
1280,Pass,238,236,30,Male,511,525.0,536.0,548.0,561.0,1.0
1307,Pass,238,233,35,Female,511,515.0,532.0,542.0,,
22,Pass,234,214,33,Female,543,546.0,564.0,550.0,,
1379,Pass,238,244,26,Female,533,549.0,569.0,,,
408,Pass,242,229,32,Female,560,540.0,548.0,540.0,551.0,1.0
1433,Pass,238,237,31,Female,501,,,,,
461,Pass,231,253,28,Male,548,528.0,547.0,557.0,562.0,1.0
1509,Pass,238,232,32,Male,513,518.0,538.0,543.0,,
1210,Pass,237,236,28,Female,533,539.0,,,,
1891,Pass,240,232,26,Female,530,549.0,557.0,545.0,562.0,1.0
1691,Pass,238,236,32,Female,542,549.0,552.0,561.0,565.0,1.0
1742,Pass,238,220,35,Male,501,510.0,511.0,,,
618,Pass,231,192,34,Male,538,,,,,
1886,Pass,238,260,34,Female,525,539.0,549.0,554.0,,
1918,Pass,238,207,30,Male,541,558.0,571.0,575.0,582.0,1.0
1947,Pass,238,226,35,Female,539,559.0,575.0,591.0,595.0,1.0
1951,Fail,238,237,29,Male,512,528.0,534.0,550.0,562.0,1.0
1977,Pass,238,260,31,Male,542,560.0,575.0,592.0,,
1987,Pass,238,223,28,Female,533,534.0,552.0,554.0,566.0,1.0
260,Pass,233,222,26,Male,539,545.0,559.0,563.0,,
82,Pass,239,225,29,Female,523,527.0,531.0,549.0,553.0,1.0
1078,Pass,238,251,34,Male,525,544.0,561.0,551.0,566.0,1.0
110,Pass,239,238,28,Female,537,554.0,558.0,559.0,,
1123,Pass,237,231,30,Male,548,538.0,539.0,558.0,,
190,Fail,239,234,29,Female,511,519.0,,,,
1262,Pass,231,223,31,Female,539,559.0,570.0,553.0,528.0,1.0
242,Pass,239,248,30,Female,532,551.0,561.0,571.0,575.0,1.0
307,Pass,239,226,33,Male,542,555.0,564.0,577.0,586.0,1.0
336,Pass,239,225,31,Female,511,519.0,522.0,537.0,551.0,1.0
945,Pass,235,261,34,Female,547,548.0,556.0,557.0,543.0,1.0
628,Pass,240,224,26,Male,542,560.0,539.0,554.0,556.0,1.0
992,Fail,239,245,32,Female,540,560.0,562.0,543.0,549.0,1.0
528,Pass,239,246,27,Male,540,,,,,
286,Fail,237,238,34,Female,539,552.0,558.0,561.0,546.0,1.0
615,Pass,239,236,32,Female,524,528.0,529.0,543.0,,
663,Pass,239,227,35,Female,504,515.0,529.0,539.0,559.0,1.0
670,Pass,239,236,35,Male,512,516.0,521.0,536.0,544.0,1.0
1511,Fail,248,237,30,Male,552,540.0,542.0,560.0,,
690,Pass,239,228,26,Female,524,528.0,538.0,539.0,,
699,Pass,239,237,29,Female,534,538.0,542.0,553.0,563.0,1.0
717,Pass,239,271,28,Male,547,548.0,562.0,567.0,572.0,1.0
262,Pass,236,231,27,Female,549,530.0,544.0,561.0,574.0,1.0
761,Pass,239,216,30,Female,545,551.0,570.0,572.0,,
791,Pass,239,231,27,Female,542,558.0,569.0,577.0,592.0,1.0
797,Pass,239,242,30,Female,531,539.0,549.0,557.0,570.0,1.0
1407,Fail,240,212,27,Female,530,536.0,555.0,573.0,565.0,1.0
1041,Pass,239,242,33,Female,514,520.0,,,,
1255,Pass,236,223,32,Female,546,547.0,567.0,544.0,558.0,1.0
358,Pass,232,230,28,Male,546,553.0,562.0,543.0,,
1384,Pass,245,260,33,Male,553,541.0,547.0,558.0,567.0,1.0
1172,Pass,239,216,33,Female,526,546.0,557.0,570.0,574.0,1.0
1251,Pass,239,221,29,Female,514,526.0,541.0,548.0,567.0,1.0
1334,Pass,239,253,35,Male,540,556.0,565.0,581.0,595.0,1.0
373,Pass,232,219,28,Female,547,538.0,,,,
1437,Pass,239,234,30,Female,521,,,,,
1139,Pass,237,225,26,Male,547,537.0,549.0,568.0,569.0,1.0
1748,Pass,233,238,35,Male,549,556.0,570.0,545.0,,
1436,Pass,243,226,31,Female,550,561.0,543.0,549.0,568.0,1.0
1279,Pass,231,223,35,Male,539,546.0,556.0,,,
1726,Pass,239,217,28,Male,516,524.0,527.0,536.0,,
1088,Pass,248,243,27,Male,562,546.0,539.0,,,
1595,Fail,249,252,33,Female,552,555.0,,,,
1892,Pass,239,246,35,Female,506,520.0,528.0,539.0,546.0,1.0
800,Pass,235,246,29,Male,545,,,,,
1954,Pass,239,247,35,Female,544,549.0,565.0,577.0,582.0,1.0
460,Fail,237,245,35,Male,536,556.0,560.0,553.0,,
9,Pass,240,228,26,Female,509,,,,,
19,Fail,240,227,34,Male,503,517.0,530.0,533.0,548.0,1.0
97,Pass,240,244,32,Male,530,541.0,543.0,548.0,562.0,1.0
108,Pass,240,255,26,Male,519,535.0,551.0,559.0,565.0,1.0
133,Fail,240,251,32,Male,543,561.0,562.0,564.0,,
240,Pass,240,234,26,Female,546,547.0,567.0,,,
128,Pass,247,262,30,Female,563,539.0,542.0,561.0,,
1357,Pass,231,211,33,Female,536,,,,,
279,Pass,240,234,31,Female,549,568.0,569.0,571.0,,
299,Pass,240,220,34,Male,548,563.0,,,,
315,Pass,240,229,35,Female,509,,,,,
326,Fail,240,251,28,Female,533,542.0,553.0,570.0,578.0,1.0
329,Pass,240,260,27,Male,543,557.0,574.0,578.0,583.0,1.0
341,Fail,240,249,28,Male,530,534.0,537.0,540.0,,
349,Fail,240,221,28,Female,513,527.0,,,,
353,Pass,240,231,32,Male,504,517.0,523.0,533.0,541.0,1.0
444,Pass,240,245,28,Male,544,554.0,566.0,569.0,,
455,Pass,240,254,31,Female,533,552.0,560.0,569.0,579.0,1.0
469,Pass,240,237,34,Male,545,554.0,,,,
1402,Pass,239,229,28,Male,534,552.0,563.0,571.0,,
568,Fail,240,217,26,Female,531,547.0,,,,
60,Pass,233,231,26,Male,548,553.0,567.0,554.0,559.0,1.0
616,Pass,240,230,35,Female,538,557.0,562.0,566.0,572.0,1.0
1385,Pass,247,248,35,Female,564,548.0,553.0,556.0,561.0,1.0
681,Pass,240,232,28,Male,520,522.0,524.0,538.0,539.0,1.0
864,Pass,240,215,35,Female,508,521.0,541.0,558.0,559.0,1.0
415,Pass,245,238,26,Female,559,564.0,550.0,551.0,559.0,1.0
1909,Fail,239,260,26,Male,548,562.0,572.0,549.0,553.0,1.0
943,Pass,240,236,27,Female,534,541.0,548.0,556.0,558.0,1.0
1787,Pass,235,233,31,Female,538,558.0,,,,
1224,Pass,240,221,32,Male,519,522.0,523.0,530.0,,
1253,Fail,240,228,34,Female,514,533.0,552.0,559.0,572.0,1.0
1306,Fail,246,251,28,Male,555,559.0,569.0,547.0,556.0,1.0
1270,Pass,240,246,29,Female,546,550.0,556.0,568.0,585.0,1.0
1349,Fail,240,205,35,Male,527,528.0,535.0,536.0,548.0,1.0
910,Pass,249,223,33,Female,557,572.0,560.0,547.0,,
1445,Pass,240,246,35,Male,529,539.0,,,,
1488,Fail,240,241,29,Female,547,560.0,569.0,589.0,608.0,1.0
1537,Pass,240,219,33,Male,505,511.0,515.0,525.0,529.0,1.0
1547,Fail,240,266,30,Male,539,543.0,547.0,557.0,572.0,1.0
1557,Pass,240,236,35,Male,532,,,,,
1615,Pass,240,227,29,Male,509,522.0,539.0,552.0,559.0,1.0
1769,Pass,240,238,35,Female,506,520.0,537.0,557.0,569.0,1.0
1809,Fail,240,276,34,Male,520,527.0,545.0,564.0,581.0,1.0
527,Fail,236,214,28,Female,548,554.0,571.0,558.0,561.0,1.0
1931,Fail,240,220,34,Female,528,548.0,563.0,575.0,578.0,1.0
115,Pass,241,259,26,Female,597,599.0,617.0,633.0,,
1045,Pass,241,247,28,Male,550,563.0,550.0,560.0,570.0,1.0
59,Pass,234,249,33,Male,549,542.0,555.0,564.0,584.0,1.0
466,Pass,243,218,30,Male,554,535.0,554.0,567.0,584.0,1.0
223,Pass,241,235,28,Male,554,570.0,582.0,592.0,,
236,Pass,241,217,31,Female,570,584.0,592.0,602.0,608.0,1.0
462,Pass,241,263,31,Female,556,,,,,
476,Pass,241,243,34,Female,566,,,,,
1710,Fail,231,263,32,Female,544,562.0,549.0,563.0,578.0,1.0
130,Pass,241,260,31,Male,565,,,,,
1685,Fail,239,227,30,Male,544,564.0,578.0,555.0,559.0,1.0
906,Pass,241,249,35,Female,594,606.0,618.0,635.0,,
914,Pass,241,237,34,Female,560,,,,,
922,Fail,241,240,32,Female,572,574.0,580.0,599.0,,
720,Pass,232,237,33,Female,547,560.0,579.0,556.0,559.0,1.0
1672,Pass,243,236,29,Female,585,561.0,564.0,,,
1092,Pass,241,224,26,Female,581,582.0,595.0,,,
1126,Fail,241,225,32,Female,568,586.0,589.0,595.0,,
1192,Fail,241,234,34,Male,568,586.0,603.0,615.0,624.0,1.0
1197,Pass,241,250,28,Female,560,573.0,,,,
1215,Pass,241,240,26,Male,577,595.0,,,,
1220,Pass,241,217,28,Male,569,573.0,,,,
1222,Pass,241,235,30,Female,567,576.0,594.0,605.0,617.0,1.0
1274,Pass,241,245,27,Female,592,599.0,619.0,637.0,,
1341,Pass,241,219,35,Male,552,572.0,590.0,,,
1616,Pass,241,197,32,Female,574,,,,,
1628,Pass,241,249,29,Female,593,612.0,631.0,642.0,644.0,1.0
1634,Pass,241,239,32,Male,581,597.0,601.0,603.0,621.0,1.0
104,Fail,247,248,34,Female,550,557.0,,,,
1898,Pass,241,251,35,Female,562,,,,,
1934,Pass,241,200,26,Female,577,594.0,610.0,627.0,642.0,1.0
1994,Pass,241,243,29,Male,554,564.0,,,,
15,Fail,242,234,34,Female,575,577.0,584.0,585.0,,
1109,Pass,237,219,27,Female,542,552.0,572.0,563.0,,
636,Fail,246,191,31,Female,561,564.0,574.0,563.0,,
100,Pass,242,236,31,Female,556,570.0,577.0,585.0,593.0,1.0
122,Fail,242,233,29,Female,576,588.0,603.0,612.0,,
232,Pass,242,255,29,Male,589,597.0,613.0,625.0,634.0,1.0
287,Pass,242,228,28,Male,594,610.0,612.0,615.0,,
322,Pass,242,233,33,Male,573,591.0,599.0,600.0,,
1668,Pass,239,246,26,Male,545,561.0,563.0,,,
409,Pass,242,243,35,Female,560,564.0,576.0,587.0,,
625,Pass,236,240,35,Female,542,562.0,570.0,564.0,579.0,1.0
496,Pass,242,260,29,Male,569,549.0,564.0,567.0,,
421,Pass,246,256,29,Female,567,569.0,576.0,,,
499,Fail,242,202,32,Male,600,611.0,612.0,613.0,,
622,Pass,242,261,35,Female,567,581.0,592.0,594.0,605.0,1.0
766,Fail,242,239,32,Male,582,592.0,602.0,615.0,633.0,1.0
816,Fail,242,231,35,Female,550,555.0,571.0,585.0,,
893,Pass,242,226,34,Female,559,568.0,585.0,592.0,611.0,1.0
970,Fail,234,257,28,Male,544,564.0,572.0,,,
297,Pass,236,219,34,Male,550,562.0,,,,
1174,Pass,242,220,32,Female,599,618.0,,,,
1208,Pass,242,227,28,Male,596,610.0,620.0,622.0,623.0,1.0
1050,Pass,248,232,33,Male,567,572.0,547.0,561.0,,
1246,Fail,242,235,26,Female,584,586.0,,,,
1497,Pass,242,233,32,Female,550,567.0,583.0,587.0,591.0,1.0
203,Pass,241,220,31,Female,561,570.0,577.0,554.0,566.0,1.0
1649,Pass,242,257,35,Female,551,567.0,580.0,590.0,600.0,1.0
1077,Fail,242,236,30,Male,553,547.0,561.0,581.0,586.0,1.0
1735,Pass,242,226,29,Female,585,594.0,606.0,621.0,,
1764,Fail,242,214,30,Female,597,611.0,628.0,647.0,661.0,1.0
1810,Pass,242,232,31,Female,560,563.0,573.0,,,
1846,Fail,242,227,28,Male,589,591.0,598.0,,,
1964,Pass,242,214,28,Male,556,570.0,575.0,589.0,,
1477,Pass,245,232,31,Male,559,573.0,560.0,568.0,,
1830,Pass,237,255,31,Male,549,569.0,575.0,577.0,565.0,1.0
213,Pass,243,247,28,Male,554,569.0,575.0,595.0,606.0,1.0
1141,Pass,243,226,30,Male,563,541.0,,,,
257,Pass,243,222,33,Female,559,579.0,591.0,597.0,601.0,1.0
310,Pass,243,228,35,Male,560,566.0,567.0,583.0,,
1382,Pass,248,226,33,Male,565,554.0,568.0,584.0,,
330,Pass,243,229,29,Male,588,596.0,,,,
335,Pass,243,242,31,Male,550,558.0,559.0,564.0,578.0,1.0
809,Pass,244,256,26,Female,561,563.0,574.0,580.0,561.0,1.0
389,Pass,243,237,26,Female,563,572.0,564.0,,,
1024,Pass,247,211,28,Male,574,557.0,,,,
486,Fail,243,211,32,Male,557,577.0,592.0,601.0,610.0,1.0
234,Pass,243,243,28,Male,551,564.0,580.0,569.0,,
1464,Fail,245,224,29,Male,593,568.0,570.0,556.0,563.0,1.0
72,Pass,249,224,31,Male,587,569.0,576.0,,,
656,Pass,243,267,29,Female,554,,,,,
1273,Fail,243,217,26,Female,559,578.0,584.0,,,
667,Pass,243,225,31,Male,562,572.0,586.0,599.0,,
569,Fail,243,257,26,Male,567,,,,,
1568,Pass,246,245,29,Female,556,576.0,585.0,564.0,579.0,1.0
763,Pass,243,245,35,Female,551,553.0,561.0,580.0,599.0,1.0
689,Pass,241,213,34,Female,586,575.0,556.0,565.0,579.0,1.0
859,Pass,248,237,31,Female,566,577.0,557.0,,,
852,Pass,243,273,29,Male,592,,,,,
931,Pass,243,251,34,Female,569,587.0,588.0,592.0,599.0,1.0
935,Pass,243,228,34,Male,578,579.0,596.0,604.0,,
1102,Fail,243,243,26,Male,552,556.0,,,,
595,Pass,243,235,32,Male,575,588.0,579.0,556.0,564.0,1.0
1151,Fail,243,269,30,Female,576,,,,,
1188,Pass,243,238,31,Female,596,599.0,,,,
364,Pass,247,253,32,Female,577,552.0,572.0,578.0,590.0,1.0
28,Pass,249,231,29,Female,570,,,,,
1284,Pass,243,244,27,Male,567,570.0,587.0,604.0,,
1330,Pass,243,209,30,Male,568,,,,,
1389,Pass,243,215,34,Male,569,,,,,
870,Pass,248,227,31,Male,561,573.0,567.0,,,
1674,Fail,242,277,34,Female,558,577.0,563.0,580.0,600.0,1.0
1543,Pass,243,253,35,Male,565,585.0,593.0,597.0,617.0,1.0
1620,Pass,243,233,27,Female,574,593.0,598.0,611.0,627.0,1.0
718,Pass,243,253,30,Female,561,573.0,575.0,593.0,579.0,1.0
1692,Pass,243,209,30,Male,563,565.0,571.0,578.0,595.0,1.0
920,Pass,249,254,31,Female,562,570.0,582.0,574.0,594.0,1.0
1731,Pass,243,233,28,Female,566,574.0,593.0,612.0,620.0,1.0
1890,Pass,243,230,32,Male,564,567.0,583.0,590.0,602.0,1.0
1933,Pass,243,237,35,Male,573,574.0,585.0,,,
980,Pass,233,202,31,Female,550,568.0,588.0,600.0,577.0,1.0
70,Pass,244,251,26,Male,583,585.0,597.0,601.0,,
71,Pass,244,244,34,Male,584,588.0,607.0,608.0,613.0,1.0
250,Pass,244,234,34,Male,571,583.0,585.0,604.0,,
525,Fail,244,253,34,Female,600,619.0,,,,
230,Pass,245,235,35,Female,581,571.0,573.0,,,
560,Pass,244,245,29,Female,551,566.0,582.0,587.0,593.0,1.0
638,Pass,244,217,27,Male,559,574.0,582.0,593.0,608.0,1.0
650,Pass,244,232,27,Female,558,567.0,568.0,573.0,,
1837,Fail,249,206,33,Female,568,,,,,
829,Pass,244,249,34,Male,553,570.0,579.0,,,
934,Fail,244,252,34,Male,566,568.0,,,,
1181,Pass,245,238,34,Female,562,579.0,566.0,582.0,,
438,Fail,242,231,30,Female,578,580.0,585.0,,,
1137,Pass,244,242,30,Male,564,575.0,,,,
1209,Fail,244,220,28,Male,597,613.0,616.0,618.0,,
727,Pass,245,238,31,Female,570,574.0,588.0,,,
1331,Pass,244,227,32,Female,574,580.0,592.0,596.0,606.0,1.0
1565,Pass,244,235,31,Female,595,600.0,617.0,630.0,646.0,1.0
1570,Pass,244,220,29,Female,574,593.0,598.0,609.0,611.0,1.0
1605,Pass,242,241,30,Male,569,583.0,574.0,576.0,,
1877,Pass,244,211,35,Male,585,594.0,,,,
1919,Pass,244,245,33,Female,599,607.0,622.0,637.0,,
1927,Fail,244,245,33,Female,557,562.0,573.0,583.0,590.0,1.0
301,Fail,246,229,33,Female,573,582.0,570.0,582.0,,
171,Fail,245,212,27,Female,593,,,,,
1189,Pass,243,221,30,Male,568,582.0,596.0,575.0,578.0,1.0
292,Pass,245,229,28,Male,586,593.0,612.0,615.0,620.0,1.0
411,Pass,242,225,34,Male,570,571.0,586.0,591.0,,
502,Pass,245,215,31,Male,594,609.0,,,,
537,Fail,245,238,35,Female,585,591.0,609.0,,,
31,Pass,242,248,27,Male,573,584.0,588.0,575.0,,
578,Pass,245,262,32,Female,587,588.0,602.0,614.0,620.0,1.0
129,Pass,241,224,32,Male,576,588.0,571.0,580.0,590.0,1.0
704,Fail,245,244,32,Female,556,568.0,587.0,591.0,,
621,Fail,241,228,27,Male,577,572.0,,,,
930,Pass,245,233,28,Male,570,584.0,598.0,606.0,,
941,Fail,245,244,30,Female,558,563.0,571.0,589.0,599.0,1.0
1179,Fail,245,233,30,Male,571,589.0,600.0,616.0,627.0,1.0
465,Pass,243,226,31,Male,574,580.0,597.0,574.0,,
1237,Pass,245,214,30,Male,557,569.0,583.0,584.0,586.0,1.0
1598,Pass,245,231,35,Female,569,578.0,590.0,591.0,,
78,Pass,248,205,30,Male,569,587.0,,,,
654,Fail,245,244,30,Male,569,,,,,
61,Pass,243,246,26,Female,582,584.0,585.0,593.0,,
1667,Fail,241,245,32,Male,570,584.0,,,,
1715,Pass,245,241,34,Male,590,606.0,615.0,629.0,638.0,1.0
1721,Pass,245,228,26,Male,552,570.0,589.0,596.0,606.0,1.0
1771,Pass,245,263,27,Female,554,560.0,573.0,576.0,,
1843,Pass,245,213,32,Male,588,598.0,600.0,609.0,628.0,1.0
